t_s,point,ue_x,ue_y,z,T_C,U_mag
771.65,D,0.50,0.80,0.10,23.559,0.2859
771.65,D,0.50,0.80,1.10,23.445,0.0413
771.65,D,0.50,0.80,1.70,23.522,0.0638
772.8,A,4.00,2.00,0.10,23.741,0.3370
772.8,A,4.00,2.00,1.10,23.470,0.2074
772.8,A,4.00,2.00,1.70,23.522,0.1295
772.8,B,7.50,0.80,0.10,23.556,0.2859
772.8,B,7.50,0.80,1.10,23.444,0.0413
772.8,B,7.50,0.80,1.70,23.521,0.0638
772.8,C,4.00,4.50,0.10,23.632,0.2855
772.8,C,4.00,4.50,1.10,23.472,0.0010
772.8,C,4.00,4.50,1.70,23.532,0.0011
772.8,D,0.50,0.80,0.10,23.556,0.2859
772.8,D,0.50,0.80,1.10,23.444,0.0413
772.8,D,0.50,0.80,1.70,23.521,0.0638
773.95,A,4.00,2.00,0.10,23.736,0.3370
773.95,A,4.00,2.00,1.10,23.469,0.2074
773.95,A,4.00,2.00,1.70,23.522,0.1295
773.95,B,7.50,0.80,0.10,23.553,0.2859
773.95,B,7.50,0.80,1.10,23.442,0.0413
773.95,B,7.50,0.80,1.70,23.521,0.0638
773.95,C,4.00,4.50,0.10,23.628,0.2855
773.95,C,4.00,4.50,1.10,23.471,0.0010
773.95,C,4.00,4.50,1.70,23.531,0.0011
773.95,D,0.50,0.80,0.10,23.553,0.2859
773.95,D,0.50,0.80,1.10,23.442,0.0413
773.95,D,0.50,0.80,1.70,23.521,0.0638
775.1,A,4.00,2.00,0.10,23.732,0.3370
775.1,A,4.00,2.00,1.10,23.468,0.2074
775.1,A,4.00,2.00,1.70,23.522,0.1295
775.1,B,7.50,0.80,0.10,23.550,0.2859
775.1,B,7.50,0.80,1.10,23.441,0.0413
775.1,B,7.50,0.80,1.70,23.520,0.0638
775.1,C,4.00,4.50,0.10,23.625,0.2855
775.1,C,4.00,4.50,1.10,23.469,0.0010
775.1,C,4.00,4.50,1.70,23.531,0.0011
775.1,D,0.50,0.80,0.10,23.550,0.2859
775.1,D,0.50,0.80,1.10,23.441,0.0413
775.1,D,0.50,0.80,1.70,23.520,0.0638
776.25,A,4.00,2.00,0.10,23.728,0.3370
776.25,A,4.00,2.00,1.10,23.466,0.2074
776.25,A,4.00,2.00,1.70,23.521,0.1295
776.25,B,7.50,0.80,0.10,23.547,0.2859
776.25,B,7.50,0.80,1.10,23.440,0.0413
776.25,B,7.50,0.80,1.70,23.520,0.0638
776.25,C,4.00,4.50,0.10,23.621,0.2855
776.25,C,4.00,4.50,1.10,23.468,0.0010
776.25,C,4.00,4.50,1.70,23.530,0.0011
776.25,D,0.50,0.80,0.10,23.547,0.2859
776.25,D,0.50,0.80,1.10,23.440,0.0413
776.25,D,0.50,0.80,1.70,23.520,0.0638
777.4,A,4.00,2.00,0.10,23.724,0.3370
777.4,A,4.00,2.00,1.10,23.465,0.2074
777.4,A,4.00,2.00,1.70,23.521,0.1295
777.4,B,7.50,0.80,0.10,23.544,0.2859
777.4,B,7.50,0.80,1.10,23.439,0.0413
777.4,B,7.50,0.80,1.70,23.519,0.0638
777.4,C,4.00,4.50,0.10,23.618,0.2855
777.4,C,4.00,4.50,1.10,23.467,0.0010
777.4,C,4.00,4.50,1.70,23.530,0.0011
777.4,D,0.50,0.80,0.10,23.544,0.2859
777.4,D,0.50,0.80,1.10,23.439,0.0413
777.4,D,0.50,0.80,1.70,23.519,0.0638
778.55,A,4.00,2.00,0.10,23.720,0.3370
778.55,A,4.00,2.00,1.10,23.464,0.2074
778.55,A,4.00,2.00,1.70,23.520,0.1295
778.55,B,7.50,0.80,0.10,23.541,0.2859
778.55,B,7.50,0.80,1.10,23.438,0.0413
778.55,B,7.50,0.80,1.70,23.519,0.0638
778.55,C,4.00,4.50,0.10,23.614,0.2855
778.55,C,4.00,4.50,1.10,23.465,0.0010
778.55,C,4.00,4.50,1.70,23.529,0.0011
778.55,D,0.50,0.80,0.10,23.541,0.2859
778.55,D,0.50,0.80,1.10,23.438,0.0413
778.55,D,0.50,0.80,1.70,23.519,0.0638
779.7,A,4.00,2.00,0.10,23.716,0.3370
779.7,A,4.00,2.00,1.10,23.462,0.2074
779.7,A,4.00,2.00,1.70,23.520,0.1295
779.7,B,7.50,0.80,0.10,23.537,0.2859
779.7,B,7.50,0.80,1.10,23.437,0.0413
779.7,B,7.50,0.80,1.70,23.519,0.0638
779.7,C,4.00,4.50,0.10,23.611,0.2855
779.7,C,4.00,4.50,1.10,23.464,0.0010
779.7,C,4.00,4.50,1.70,23.529,0.0011
779.7,D,0.50,0.80,0.10,23.537,0.2859
779.7,D,0.50,0.80,1.10,23.437,0.0413
779.7,D,0.50,0.80,1.70,23.519,0.0638
780.85,A,4.00,2.00,0.10,23.712,0.3370
780.85,A,4.00,2.00,1.10,23.461,0.2074
780.85,A,4.00,2.00,1.70,23.519,0.1295
780.85,B,7.50,0.80,0.10,23.534,0.2859
780.85,B,7.50,0.80,1.10,23.436,0.0413
780.85,B,7.50,0.80,1.70,23.518,0.0638
780.85,C,4.00,4.50,0.10,23.607,0.2855
780.85,C,4.00,4.50,1.10,23.463,0.0010
780.85,C,4.00,4.50,1.70,23.528,0.0011
780.85,D,0.50,0.80,0.10,23.534,0.2859
780.85,D,0.50,0.80,1.10,23.436,0.0413
780.85,D,0.50,0.80,1.70,23.518,0.0638
782.0,A,4.00,2.00,0.10,23.708,0.3370
782.0,A,4.00,2.00,1.10,23.460,0.2074
782.0,A,4.00,2.00,1.70,23.519,0.1295
782.0,B,7.50,0.80,0.10,23.531,0.2859
782.0,B,7.50,0.80,1.10,23.434,0.0413
782.0,B,7.50,0.80,1.70,23.518,0.0638
782.0,C,4.00,4.50,0.10,23.604,0.2855
782.0,C,4.00,4.50,1.10,23.461,0.0010
782.0,C,4.00,4.50,1.70,23.528,0.0011
782.0,D,0.50,0.80,0.10,23.531,0.2859
782.0,D,0.50,0.80,1.10,23.434,0.0413
782.0,D,0.50,0.80,1.70,23.518,0.0638
783.15,A,4.00,2.00,0.10,23.704,0.3370
783.15,A,4.00,2.00,1.10,23.458,0.2074
783.15,A,4.00,2.00,1.70,23.518,0.1295
783.15,B,7.50,0.80,0.10,23.528,0.2859
783.15,B,7.50,0.80,1.10,23.433,0.0413
783.15,B,7.50,0.80,1.70,23.517,0.0638
783.15,C,4.00,4.50,0.10,23.601,0.2855
783.15,C,4.00,4.50,1.10,23.460,0.0010
783.15,C,4.00,4.50,1.70,23.527,0.0011
783.15,D,0.50,0.80,0.10,23.528,0.2859
783.15,D,0.50,0.80,1.10,23.433,0.0413
783.15,D,0.50,0.80,1.70,23.517,0.0638
784.3,A,4.00,2.00,0.10,23.700,0.3370
784.3,A,4.00,2.00,1.10,23.457,0.2074
784.3,A,4.00,2.00,1.70,23.518,0.1295
784.3,B,7.50,0.80,0.10,23.525,0.2859
784.3,B,7.50,0.80,1.10,23.432,0.0413
784.3,B,7.50,0.80,1.70,23.517,0.0638
784.3,C,4.00,4.50,0.10,23.597,0.2855
784.3,C,4.00,4.50,1.10,23.459,0.0010
784.3,C,4.00,4.50,1.70,23.527,0.0011
784.3,D,0.50,0.80,0.10,23.525,0.2859
784.3,D,0.50,0.80,1.10,23.432,0.0413
784.3,D,0.50,0.80,1.70,23.517,0.0638
785.45,A,4.00,2.00,0.10,23.696,0.3370
785.45,A,4.00,2.00,1.10,23.456,0.2074
785.45,A,4.00,2.00,1.70,23.518,0.1295
785.45,B,7.50,0.80,0.10,23.522,0.2859
785.45,B,7.50,0.80,1.10,23.431,0.0413
785.45,B,7.50,0.80,1.70,23.516,0.0638
785.45,C,4.00,4.50,0.10,23.594,0.2855
785.45,C,4.00,4.50,1.10,23.458,0.0010
785.45,C,4.00,4.50,1.70,23.526,0.0011
785.45,D,0.50,0.80,0.10,23.522,0.2859
785.45,D,0.50,0.80,1.10,23.431,0.0413
785.45,D,0.50,0.80,1.70,23.516,0.0638
786.6,A,4.00,2.00,0.10,23.693,0.3370
786.6,A,4.00,2.00,1.10,23.455,0.2074
786.6,A,4.00,2.00,1.70,23.517,0.1295
786.6,B,7.50,0.80,0.10,23.519,0.2859
786.6,B,7.50,0.80,1.10,23.430,0.0413
786.6,B,7.50,0.80,1.70,23.516,0.0638
786.6,C,4.00,4.50,0.10,23.590,0.2855
786.6,C,4.00,4.50,1.10,23.456,0.0010
786.6,C,4.00,4.50,1.70,23.526,0.0011
786.6,D,0.50,0.80,0.10,23.519,0.2859
786.6,D,0.50,0.80,1.10,23.430,0.0413
786.6,D,0.50,0.80,1.70,23.516,0.0638
787.75,A,4.00,2.00,0.10,23.689,0.3370
787.75,A,4.00,2.00,1.10,23.453,0.2074
787.75,A,4.00,2.00,1.70,23.517,0.1295
787.75,B,7.50,0.80,0.10,23.516,0.2859
787.75,B,7.50,0.80,1.10,23.429,0.0413
787.75,B,7.50,0.80,1.70,23.516,0.0638
787.75,C,4.00,4.50,0.10,23.587,0.2855
787.75,C,4.00,4.50,1.10,23.455,0.0010
787.75,C,4.00,4.50,1.70,23.525,0.0011
787.75,D,0.50,0.80,0.10,23.516,0.2859
787.75,D,0.50,0.80,1.10,23.429,0.0413
787.75,D,0.50,0.80,1.70,23.516,0.0638
788.9,A,4.00,2.00,0.10,23.685,0.3370
788.9,A,4.00,2.00,1.10,23.452,0.2074
788.9,A,4.00,2.00,1.70,23.516,0.1295
788.9,B,7.50,0.80,0.10,23.513,0.2859
788.9,B,7.50,0.80,1.10,23.428,0.0413
788.9,B,7.50,0.80,1.70,23.515,0.0638
788.9,C,4.00,4.50,0.10,23.584,0.2855
788.9,C,4.00,4.50,1.10,23.454,0.0010
788.9,C,4.00,4.50,1.70,23.525,0.0011
788.9,D,0.50,0.80,0.10,23.513,0.2859
788.9,D,0.50,0.80,1.10,23.428,0.0413
788.9,D,0.50,0.80,1.70,23.515,0.0638
790.05,A,4.00,2.00,0.10,23.681,0.3370
790.05,A,4.00,2.00,1.10,23.451,0.2074
790.05,A,4.00,2.00,1.70,23.516,0.1295
790.05,B,7.50,0.80,0.10,23.510,0.2859
790.05,B,7.50,0.80,1.10,23.427,0.0413
790.05,B,7.50,0.80,1.70,23.515,0.0638
790.05,C,4.00,4.50,0.10,23.580,0.2855
790.05,C,4.00,4.50,1.10,23.453,0.0010
790.05,C,4.00,4.50,1.70,23.524,0.0011
790.05,D,0.50,0.80,0.10,23.510,0.2859
790.05,D,0.50,0.80,1.10,23.427,0.0413
790.05,D,0.50,0.80,1.70,23.515,0.0638
791.2,A,4.00,2.00,0.10,23.677,0.3370
791.2,A,4.00,2.00,1.10,23.450,0.2074
791.2,A,4.00,2.00,1.70,23.516,0.1295
791.2,B,7.50,0.80,0.10,23.507,0.2859
791.2,B,7.50,0.80,1.10,23.426,0.0413
791.2,B,7.50,0.80,1.70,23.514,0.0638
791.2,C,4.00,4.50,0.10,23.577,0.2855
791.2,C,4.00,4.50,1.10,23.451,0.0010
791.2,C,4.00,4.50,1.70,23.524,0.0011
791.2,D,0.50,0.80,0.10,23.507,0.2859
791.2,D,0.50,0.80,1.10,23.426,0.0413
791.2,D,0.50,0.80,1.70,23.514,0.0638
792.35,A,4.00,2.00,0.10,23.673,0.3370
792.35,A,4.00,2.00,1.10,23.448,0.2074
792.35,A,4.00,2.00,1.70,23.515,0.1295
792.35,B,7.50,0.80,0.10,23.504,0.2859
792.35,B,7.50,0.80,1.10,23.425,0.0413
792.35,B,7.50,0.80,1.70,23.514,0.0638
792.35,C,4.00,4.50,0.10,23.574,0.2855
792.35,C,4.00,4.50,1.10,23.450,0.0010
792.35,C,4.00,4.50,1.70,23.524,0.0011
792.35,D,0.50,0.80,0.10,23.504,0.2859
792.35,D,0.50,0.80,1.10,23.425,0.0413
792.35,D,0.50,0.80,1.70,23.514,0.0638
793.5,A,4.00,2.00,0.10,23.670,0.3370
793.5,A,4.00,2.00,1.10,23.447,0.2074
793.5,A,4.00,2.00,1.70,23.515,0.1295
793.5,B,7.50,0.80,0.10,23.501,0.2859
793.5,B,7.50,0.80,1.10,23.424,0.0413
793.5,B,7.50,0.80,1.70,23.514,0.0638
793.5,C,4.00,4.50,0.10,23.571,0.2855
793.5,C,4.00,4.50,1.10,23.449,0.0010
793.5,C,4.00,4.50,1.70,23.523,0.0011
793.5,D,0.50,0.80,0.10,23.501,0.2859
793.5,D,0.50,0.80,1.10,23.424,0.0413
793.5,D,0.50,0.80,1.70,23.514,0.0638
794.65,A,4.00,2.00,0.10,23.666,0.3370
794.65,A,4.00,2.00,1.10,23.446,0.2074
794.65,A,4.00,2.00,1.70,23.514,0.1295
794.65,B,7.50,0.80,0.10,23.499,0.2859
794.65,B,7.50,0.80,1.10,23.423,0.0413
794.65,B,7.50,0.80,1.70,23.513,0.0638
794.65,C,4.00,4.50,0.10,23.567,0.2855
794.65,C,4.00,4.50,1.10,23.448,0.0010
794.65,C,4.00,4.50,1.70,23.523,0.0011
794.65,D,0.50,0.80,0.10,23.499,0.2859
794.65,D,0.50,0.80,1.10,23.423,0.0413
794.65,D,0.50,0.80,1.70,23.513,0.0638
795.8,A,4.00,2.00,0.10,23.662,0.3370
795.8,A,4.00,2.00,1.10,23.445,0.2074
795.8,A,4.00,2.00,1.70,23.514,0.1295
795.8,B,7.50,0.80,0.10,23.496,0.2859
795.8,B,7.50,0.80,1.10,23.422,0.0413
795.8,B,7.50,0.80,1.70,23.513,0.0638
795.8,C,4.00,4.50,0.10,23.564,0.2855
795.8,C,4.00,4.50,1.10,23.447,0.0010
795.8,C,4.00,4.50,1.70,23.522,0.0011
795.8,D,0.50,0.80,0.10,23.496,0.2859
795.8,D,0.50,0.80,1.10,23.422,0.0413
795.8,D,0.50,0.80,1.70,23.513,0.0638
796.95,A,4.00,2.00,0.10,23.658,0.3370
796.95,A,4.00,2.00,1.10,23.444,0.2074
796.95,A,4.00,2.00,1.70,23.514,0.1295
796.95,B,7.50,0.80,0.10,23.493,0.2859
796.95,B,7.50,0.80,1.10,23.421,0.0413
796.95,B,7.50,0.80,1.70,23.513,0.0638
796.95,C,4.00,4.50,0.10,23.561,0.2855
796.95,C,4.00,4.50,1.10,23.445,0.0010
796.95,C,4.00,4.50,1.70,23.522,0.0011
796.95,D,0.50,0.80,0.10,23.493,0.2859
796.95,D,0.50,0.80,1.10,23.421,0.0413
796.95,D,0.50,0.80,1.70,23.513,0.0638
798.1,A,4.00,2.00,0.10,23.655,0.3370
798.1,A,4.00,2.00,1.10,23.443,0.2074
798.1,A,4.00,2.00,1.70,23.513,0.1295
798.1,B,7.50,0.80,0.10,23.490,0.2859
798.1,B,7.50,0.80,1.10,23.420,0.0413
798.1,B,7.50,0.80,1.70,23.512,0.0638
798.1,C,4.00,4.50,0.10,23.558,0.2855
798.1,C,4.00,4.50,1.10,23.444,0.0010
798.1,C,4.00,4.50,1.70,23.521,0.0011
798.1,D,0.50,0.80,0.10,23.490,0.2859
798.1,D,0.50,0.80,1.10,23.420,0.0413
798.1,D,0.50,0.80,1.70,23.512,0.0638
799.25,A,4.00,2.00,0.10,23.651,0.3370
799.25,A,4.00,2.00,1.10,23.441,0.2074
799.25,A,4.00,2.00,1.70,23.513,0.1295
799.25,B,7.50,0.80,0.10,23.487,0.2859
799.25,B,7.50,0.80,1.10,23.419,0.0413
799.25,B,7.50,0.80,1.70,23.512,0.0638
799.25,C,4.00,4.50,0.10,23.554,0.2855
799.25,C,4.00,4.50,1.10,23.443,0.0010
799.25,C,4.00,4.50,1.70,23.521,0.0011
799.25,D,0.50,0.80,0.10,23.487,0.2859
799.25,D,0.50,0.80,1.10,23.419,0.0413
799.25,D,0.50,0.80,1.70,23.512,0.0638
800.4,A,4.00,2.00,0.10,23.647,0.3370
800.4,A,4.00,2.00,1.10,23.440,0.2074
800.4,A,4.00,2.00,1.70,23.513,0.1295
800.4,B,7.50,0.80,0.10,23.484,0.2859
800.4,B,7.50,0.80,1.10,23.418,0.0413
800.4,B,7.50,0.80,1.70,23.511,0.0638
800.4,C,4.00,4.50,0.10,23.551,0.2855
800.4,C,4.00,4.50,1.10,23.442,0.0010
800.4,C,4.00,4.50,1.70,23.520,0.0011
800.4,D,0.50,0.80,0.10,23.484,0.2859
800.4,D,0.50,0.80,1.10,23.418,0.0413
800.4,D,0.50,0.80,1.70,23.511,0.0638
801.55,A,4.00,2.00,0.10,23.644,0.3370
801.55,A,4.00,2.00,1.10,23.439,0.2074
801.55,A,4.00,2.00,1.70,23.512,0.1295
801.55,B,7.50,0.80,0.10,23.481,0.2859
801.55,B,7.50,0.80,1.10,23.417,0.0413
801.55,B,7.50,0.80,1.70,23.511,0.0638
801.55,C,4.00,4.50,0.10,23.548,0.2855
801.55,C,4.00,4.50,1.10,23.441,0.0010
801.55,C,4.00,4.50,1.70,23.520,0.0011
801.55,D,0.50,0.80,0.10,23.481,0.2859
801.55,D,0.50,0.80,1.10,23.417,0.0413
801.55,D,0.50,0.80,1.70,23.511,0.0638
802.7,A,4.00,2.00,0.10,23.640,0.3370
802.7,A,4.00,2.00,1.10,23.438,0.2074
802.7,A,4.00,2.00,1.70,23.512,0.1295
802.7,B,7.50,0.80,0.10,23.479,0.2859
802.7,B,7.50,0.80,1.10,23.416,0.0413
802.7,B,7.50,0.80,1.70,23.511,0.0638
802.7,C,4.00,4.50,0.10,23.545,0.2855
802.7,C,4.00,4.50,1.10,23.439,0.0010
802.7,C,4.00,4.50,1.70,23.520,0.0011
802.7,D,0.50,0.80,0.10,23.479,0.2859
802.7,D,0.50,0.80,1.10,23.416,0.0413
802.7,D,0.50,0.80,1.70,23.511,0.0638
803.85,A,4.00,2.00,0.10,23.636,0.3370
803.85,A,4.00,2.00,1.10,23.437,0.2074
803.85,A,4.00,2.00,1.70,23.511,0.1295
803.85,B,7.50,0.80,0.10,23.476,0.2859
803.85,B,7.50,0.80,1.10,23.415,0.0413
803.85,B,7.50,0.80,1.70,23.510,0.0638
803.85,C,4.00,4.50,0.10,23.542,0.2855
803.85,C,4.00,4.50,1.10,23.438,0.0010
803.85,C,4.00,4.50,1.70,23.519,0.0011
803.85,D,0.50,0.80,0.10,23.476,0.2859
803.85,D,0.50,0.80,1.10,23.415,0.0413
803.85,D,0.50,0.80,1.70,23.510,0.0638
805.0,A,4.00,2.00,0.10,23.633,0.3370
805.0,A,4.00,2.00,1.10,23.436,0.2074
805.0,A,4.00,2.00,1.70,23.511,0.1295
805.0,B,7.50,0.80,0.10,23.473,0.2859
805.0,B,7.50,0.80,1.10,23.414,0.0413
805.0,B,7.50,0.80,1.70,23.510,0.0638
805.0,C,4.00,4.50,0.10,23.539,0.2855
805.0,C,4.00,4.50,1.10,23.437,0.0010
805.0,C,4.00,4.50,1.70,23.519,0.0011
805.0,D,0.50,0.80,0.10,23.473,0.2859
805.0,D,0.50,0.80,1.10,23.414,0.0413
805.0,D,0.50,0.80,1.70,23.510,0.0638
806.15,A,4.00,2.00,0.10,23.629,0.3370
806.15,A,4.00,2.00,1.10,23.435,0.2074
806.15,A,4.00,2.00,1.70,23.511,0.1295
806.15,B,7.50,0.80,0.10,23.470,0.2859
806.15,B,7.50,0.80,1.10,23.413,0.0413
806.15,B,7.50,0.80,1.70,23.510,0.0638
806.15,C,4.00,4.50,0.10,23.536,0.2855
806.15,C,4.00,4.50,1.10,23.436,0.0010
806.15,C,4.00,4.50,1.70,23.518,0.0011
806.15,D,0.50,0.80,0.10,23.470,0.2859
806.15,D,0.50,0.80,1.10,23.413,0.0413
806.15,D,0.50,0.80,1.70,23.510,0.0638
807.3,A,4.00,2.00,0.10,23.626,0.3370
807.3,A,4.00,2.00,1.10,23.433,0.2074
807.3,A,4.00,2.00,1.70,23.510,0.1295
807.3,B,7.50,0.80,0.10,23.468,0.2859
807.3,B,7.50,0.80,1.10,23.412,0.0413
807.3,B,7.50,0.80,1.70,23.509,0.0638
807.3,C,4.00,4.50,0.10,23.533,0.2855
807.3,C,4.00,4.50,1.10,23.435,0.0010
807.3,C,4.00,4.50,1.70,23.518,0.0011
807.3,D,0.50,0.80,0.10,23.468,0.2859
807.3,D,0.50,0.80,1.10,23.412,0.0413
807.3,D,0.50,0.80,1.70,23.509,0.0638
808.45,A,4.00,2.00,0.10,23.622,0.3370
808.45,A,4.00,2.00,1.10,23.432,0.2074
808.45,A,4.00,2.00,1.70,23.510,0.1295
808.45,B,7.50,0.80,0.10,23.465,0.2859
808.45,B,7.50,0.80,1.10,23.411,0.0413
808.45,B,7.50,0.80,1.70,23.509,0.0638
808.45,C,4.00,4.50,0.10,23.530,0.2855
808.45,C,4.00,4.50,1.10,23.434,0.0010
808.45,C,4.00,4.50,1.70,23.517,0.0011
808.45,D,0.50,0.80,0.10,23.465,0.2859
808.45,D,0.50,0.80,1.10,23.411,0.0413
808.45,D,0.50,0.80,1.70,23.509,0.0638
809.6,A,4.00,2.00,0.10,23.619,0.3370
809.6,A,4.00,2.00,1.10,23.431,0.2074
809.6,A,4.00,2.00,1.70,23.510,0.1295
809.6,B,7.50,0.80,0.10,23.462,0.2859
809.6,B,7.50,0.80,1.10,23.410,0.0413
809.6,B,7.50,0.80,1.70,23.509,0.0638
809.6,C,4.00,4.50,0.10,23.526,0.2855
809.6,C,4.00,4.50,1.10,23.433,0.0010
809.6,C,4.00,4.50,1.70,23.517,0.0011
809.6,D,0.50,0.80,0.10,23.462,0.2859
809.6,D,0.50,0.80,1.10,23.410,0.0413
809.6,D,0.50,0.80,1.70,23.509,0.0638
810.75,A,4.00,2.00,0.10,23.615,0.3370
810.75,A,4.00,2.00,1.10,23.430,0.2074
810.75,A,4.00,2.00,1.70,23.509,0.1295
810.75,B,7.50,0.80,0.10,23.459,0.2859
810.75,B,7.50,0.80,1.10,23.409,0.0413
810.75,B,7.50,0.80,1.70,23.508,0.0638
810.75,C,4.00,4.50,0.10,23.523,0.2855
810.75,C,4.00,4.50,1.10,23.432,0.0010
810.75,C,4.00,4.50,1.70,23.517,0.0011
810.75,D,0.50,0.80,0.10,23.459,0.2859
810.75,D,0.50,0.80,1.10,23.409,0.0413
810.75,D,0.50,0.80,1.70,23.508,0.0638
811.9,A,4.00,2.00,0.10,23.612,0.3370
811.9,A,4.00,2.00,1.10,23.429,0.2074
811.9,A,4.00,2.00,1.70,23.509,0.1295
811.9,B,7.50,0.80,0.10,23.457,0.2859
811.9,B,7.50,0.80,1.10,23.408,0.0413
811.9,B,7.50,0.80,1.70,23.508,0.0638
811.9,C,4.00,4.50,0.10,23.520,0.2855
811.9,C,4.00,4.50,1.10,23.431,0.0010
811.9,C,4.00,4.50,1.70,23.516,0.0011
811.9,D,0.50,0.80,0.10,23.457,0.2859
811.9,D,0.50,0.80,1.10,23.408,0.0413
811.9,D,0.50,0.80,1.70,23.508,0.0638
813.05,A,4.00,2.00,0.10,23.608,0.3370
813.05,A,4.00,2.00,1.10,23.428,0.2074
813.05,A,4.00,2.00,1.70,23.509,0.1295
813.05,B,7.50,0.80,0.10,23.454,0.2859
813.05,B,7.50,0.80,1.10,23.407,0.0413
813.05,B,7.50,0.80,1.70,23.508,0.0638
813.05,C,4.00,4.50,0.10,23.517,0.2855
813.05,C,4.00,4.50,1.10,23.429,0.0010
813.05,C,4.00,4.50,1.70,23.516,0.0011
813.05,D,0.50,0.80,0.10,23.454,0.2859
813.05,D,0.50,0.80,1.10,23.407,0.0413
813.05,D,0.50,0.80,1.70,23.508,0.0638
814.2,A,4.00,2.00,0.10,23.605,0.3370
814.2,A,4.00,2.00,1.10,23.427,0.2074
814.2,A,4.00,2.00,1.70,23.508,0.1295
814.2,B,7.50,0.80,0.10,23.451,0.2859
814.2,B,7.50,0.80,1.10,23.406,0.0413
814.2,B,7.50,0.80,1.70,23.507,0.0638
814.2,C,4.00,4.50,0.10,23.514,0.2855
814.2,C,4.00,4.50,1.10,23.428,0.0010
814.2,C,4.00,4.50,1.70,23.515,0.0011
814.2,D,0.50,0.80,0.10,23.451,0.2859
814.2,D,0.50,0.80,1.10,23.406,0.0413
814.2,D,0.50,0.80,1.70,23.507,0.0638
815.35,A,4.00,2.00,0.10,23.601,0.3370
815.35,A,4.00,2.00,1.10,23.426,0.2074
815.35,A,4.00,2.00,1.70,23.508,0.1295
815.35,B,7.50,0.80,0.10,23.449,0.2859
815.35,B,7.50,0.80,1.10,23.405,0.0413
815.35,B,7.50,0.80,1.70,23.507,0.0638
815.35,C,4.00,4.50,0.10,23.511,0.2855
815.35,C,4.00,4.50,1.10,23.427,0.0010
815.35,C,4.00,4.50,1.70,23.515,0.0011
815.35,D,0.50,0.80,0.10,23.449,0.2859
815.35,D,0.50,0.80,1.10,23.405,0.0413
815.35,D,0.50,0.80,1.70,23.507,0.0638
816.5,A,4.00,2.00,0.10,23.598,0.3370
816.5,A,4.00,2.00,1.10,23.425,0.2074
816.5,A,4.00,2.00,1.70,23.508,0.1295
816.5,B,7.50,0.80,0.10,23.446,0.2859
816.5,B,7.50,0.80,1.10,23.404,0.0413
816.5,B,7.50,0.80,1.70,23.507,0.0638
816.5,C,4.00,4.50,0.10,23.509,0.2855
816.5,C,4.00,4.50,1.10,23.426,0.0010
816.5,C,4.00,4.50,1.70,23.515,0.0011
816.5,D,0.50,0.80,0.10,23.446,0.2859
816.5,D,0.50,0.80,1.10,23.404,0.0413
816.5,D,0.50,0.80,1.70,23.507,0.0638
817.65,A,4.00,2.00,0.10,23.595,0.3370
817.65,A,4.00,2.00,1.10,23.424,0.2074
817.65,A,4.00,2.00,1.70,23.507,0.1295
817.65,B,7.50,0.80,0.10,23.444,0.2859
817.65,B,7.50,0.80,1.10,23.403,0.0413
817.65,B,7.50,0.80,1.70,23.506,0.0638
817.65,C,4.00,4.50,0.10,23.506,0.2855
817.65,C,4.00,4.50,1.10,23.425,0.0010
817.65,C,4.00,4.50,1.70,23.514,0.0011
817.65,D,0.50,0.80,0.10,23.444,0.2859
817.65,D,0.50,0.80,1.10,23.403,0.0413
817.65,D,0.50,0.80,1.70,23.506,0.0638
818.8,A,4.00,2.00,0.10,23.591,0.3370
818.8,A,4.00,2.00,1.10,23.423,0.2074
818.8,A,4.00,2.00,1.70,23.507,0.1295
818.8,B,7.50,0.80,0.10,23.441,0.2859
818.8,B,7.50,0.80,1.10,23.402,0.0413
818.8,B,7.50,0.80,1.70,23.506,0.0638
818.8,C,4.00,4.50,0.10,23.503,0.2855
818.8,C,4.00,4.50,1.10,23.424,0.0010
818.8,C,4.00,4.50,1.70,23.514,0.0011
818.8,D,0.50,0.80,0.10,23.441,0.2859
818.8,D,0.50,0.80,1.10,23.402,0.0413
818.8,D,0.50,0.80,1.70,23.506,0.0638
819.95,A,4.00,2.00,0.10,23.588,0.3370
819.95,A,4.00,2.00,1.10,23.422,0.2074
819.95,A,4.00,2.00,1.70,23.507,0.1295
819.95,B,7.50,0.80,0.10,23.438,0.2859
819.95,B,7.50,0.80,1.10,23.401,0.0413
819.95,B,7.50,0.80,1.70,23.506,0.0638
819.95,C,4.00,4.50,0.10,23.500,0.2855
819.95,C,4.00,4.50,1.10,23.423,0.0010
819.95,C,4.00,4.50,1.70,23.513,0.0011
819.95,D,0.50,0.80,0.10,23.438,0.2859
819.95,D,0.50,0.80,1.10,23.401,0.0413
819.95,D,0.50,0.80,1.70,23.506,0.0638
821.1,A,4.00,2.00,0.10,23.585,0.3370
821.1,A,4.00,2.00,1.10,23.421,0.2074
821.1,A,4.00,2.00,1.70,23.506,0.1295
821.1,B,7.50,0.80,0.10,23.436,0.2859
821.1,B,7.50,0.80,1.10,23.401,0.0413
821.1,B,7.50,0.80,1.70,23.505,0.0638
821.1,C,4.00,4.50,0.10,23.497,0.2855
821.1,C,4.00,4.50,1.10,23.422,0.0010
821.1,C,4.00,4.50,1.70,23.513,0.0011
821.1,D,0.50,0.80,0.10,23.436,0.2859
